2018-12-27 08:03:04,599 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： System.Web.WebPages.Deployment.dll
2018-12-27 08:03:04,607 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： System.Web.WebPages.dll
2018-12-27 08:03:04,615 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： System.Web.WebPages.Razor.dll
2018-12-27 08:03:04,624 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： Transformer.NET.dll
2018-12-27 08:03:04,633 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： Authentication.xml
2018-12-27 08:03:04,640 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： dbVersion.config
2018-12-27 08:03:04,648 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： providers.config
2018-12-27 08:03:04,655 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： SqlMap.01.config
2018-12-27 08:03:04,663 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： vssver2.scc
2018-12-27 08:03:04,670 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180904.txt
2018-12-27 08:03:04,677 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180905.txt
2018-12-27 08:03:04,684 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180911.txt
2018-12-27 08:03:04,691 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180912.txt
2018-12-27 08:03:04,698 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180913.txt
2018-12-27 08:03:04,707 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180914.txt
2018-12-27 08:03:04,716 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180917.txt
2018-12-27 08:03:04,723 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180918.txt
2018-12-27 08:03:04,730 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180925.txt
2018-12-27 08:03:04,737 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180926.txt
2018-12-27 08:03:04,743 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180927.txt
2018-12-27 08:03:04,750 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180928.txt
2018-12-27 08:03:04,757 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180929.txt
2018-12-27 08:03:04,764 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20180930.txt
2018-12-27 08:03:04,771 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181008.txt
2018-12-27 08:03:04,778 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181010.txt
2018-12-27 08:03:04,785 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181029.txt
2018-12-27 08:03:04,792 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181030.txt
2018-12-27 08:03:04,800 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181031.txt
2018-12-27 08:03:04,807 [10] DEBUG MSTL.DbAccess.DbHelper [(null)] - File： 20181108.txt
